storeNumber,countryCode,ownershipTypeCode,latitude,longitude
17011-170949,US,CO,37.417371,-122.130613
74149-24410,US,LS,37.518643,-122.275768
5570-1024,US,CO,37.519885,-122.275591
10312-100471,US,CO,37.421835,-122.096395
538-482,US,CO,37.511103,-122.293091
18889-160744,US,CO,37.40278,-122.112283
19004-178425,US,LS,37.401877,-122.111907
72238-25687,US,LS,37.52925,-122.290017
7933-95734,US,CO,37.411436,-122.094241
5934-268584,US,CO,37.559204,-122.267306
74167-120244,US,LS,37.555893,-122.27548
10663-99694,US,CO,37.415752,-122.077698
6718-75341,US,CO,37.544599,-122.292783
5225-391,US,CO,37.560938,-122.273906
5336-210664,US,CO,37.53781,-122.300188
5596-1924,US,CO,37.560925,-122.280338
76623-99359,US,LS,37.559085,-122.283687
20667-199784,US,LS,37.379112,-122.118794
74947-101866,US,LS,37.402644,-122.079465
618-342,US,CO,37.390821,-122.094722
571-294,US,CO,37.378504,-122.116686
5663-1864,US,CO,37.387506,-122.083058
5692-4510,US,CO,37.55219,-122.31384
57464-290565,US,LS,37.553333,-122.313891
6606-68120,US,CO,33.62137,-111.873752
74197-27668,US,LS,33.619587,-111.875296
76196-92460,US,LS,33.626689,-111.888842
5327-161884,US,CO,33.630095,-111.888552
6893-84201,US,CO,33.623671,-111.892011
24884-230664,US,LS,33.638933,-111.864423
5664-4897,US,CO,33.580713,-111.88185
72598-106057,US,LS,33.580901,-111.889691
57281-290712,US,CO,33.58225,-111.894757
5865-29155,US,CO,33.623991,-111.926401
15050-183947,US,CO,33.609646,-111.926299
47807-259846,US,LS,33.588977,-111.834037
2940-238225,US,CO,33.652176,-111.924465
17375-173857,US,LS,33.570371,-111.889093
54779-286590,US,CO,33.574479,-111.905328
55673-289511,US,CO,33.586936,-111.925529
74228-26811,US,LS,33.675674,-111.888181
17374-173856,US,LS,33.670947,-111.90431
74862-97178,US,LS,33.584271,-111.924447
74230-45839,US,LS,33.624223,-111.941645
14126-105015,US,CO,33.672352,-111.905729
62567-296690,US,CO,33.65622,-111.930058
21986-106021,US,LS,33.624801,-111.944605
10800-101121,US,CO,33.582406,-111.928009
53806-284806,US,CO,33.554141,-111.880391
6942-89800,US,CO,33.698924,-111.888847
22718-223831,US,CO,33.544268,-111.905275
20337-204608,US,LS,33.540407,-111.887157
9589-95710,US,CO,33.538118,-111.886317
51237-276435,US,LS,33.626028,-111.978777
62522-130404,US,LS,33.537518,-111.90627
5547-194384,US,CO,33.639302,-111.978249
27594-247149,US,CO,33.603129,-111.978917
5421-189464,US,CO,33.70191,-111.924842
5437-1373,US,CO,33.539288,-111.92507
76610-100267,US,LS,33.600249,-111.989356
75507-34919,US,LS,33.683991,-111.966276
23711-232707,US,LS,33.674426,-111.974674
73728-106041,US,LS,33.611029,-111.994307
2836-89363,US,CO,33.626687,-111.99575
5439-292948,US,CO,33.612256,-111.995452
73505-53439,US,LS,33.678651,-111.974954
9449-95835,US,CO,33.676238,-111.978229
5496-1419,US,CO,33.526271,-111.924643
74451-90566,US,LS,33.510443,-111.910419
8656-93357,US,CO,33.640233,-112.011032
20444-195007,US,LS,33.641706,-112.011234
7802-73320,US,CO,40.756861,-73.972635
7608-22381,US,CO,40.755021,-73.973223
57781-291745,US,LS,40.755522,-73.974665
11736-106179,US,CO,40.756963,-73.975901
24485-237984,US,CO,40.757375,-73.969097
7370-1274,US,CO,40.754122,-73.971714
19024-191684,US,CO,40.759594,-73.973601
10841-103109,US,CO,40.759446,-73.969979
58597-291547,US,LS,40.755678,-73.976897
7426-141352,US,CO,40.756301,-73.978168
7800-67600,US,CO,40.753668,-73.976791
22420-220645,US,CO,40.7523,-73.975228
7525-12712,US,CO,40.761266,-73.969101
7575-13125,US,CO,40.751585,-73.97359
49234-267387,US,CO,40.757778,-73.979611
11737-106178,US,CO,40.753877,-73.978716
7462-233844,US,CO,40.755463,-73.980151
48117-261426,US,CO,40.756067,-73.964842
9239-162565,US,CO,40.760708,-73.978824
17478-177844,US,CO,40.763077,-73.972348
7506-6650,US,CO,40.750865,-73.975279
7898-84140,US,CO,40.751783,-73.977646
28168-250311,US,CO,40.757054,-73.981142
7444-3689,US,CO,40.759505,-73.980468
17738-182205,US,CO,40.761796,-73.979542
7611-32699,US,CO,40.750332,-73.977043
63901-298613,US,CO,40.752899,-73.981094
10279-100661,US,CO,40.763708,-73.977304
29897-255558,US,CO,40.749207,-73.975333
8812-95025,US,CO,40.750605,-73.979141
11765-106302,US,CO,40.764767,-73.97709
15440-156484,US,CO,40.755528,-73.984085
18509-188684,US,CO,40.764705,-73.966362
7282-987,US,CO,40.760755,-73.983693
7612-22336,US,CO,40.760348,-73.961138
49550-269466,US,CO,40.75766,-73.985077
29941-255665,US,CO,40.764205,-73.964277
8615-93968,US,CO,40.764387,-73.981078
7215-142646,US,CO,40.759593,-73.985248
8992-233044,US,CO,40.763686,-73.982352
8769-93576,US,CO,40.756643,-73.985904
26528-244444,US,CO,40.753119,-73.985112
7536-8567,US,CO,40.748976,-73.982292
48421-263004,US,CO,40.754307,-73.987195
821-2019,US,CO,40.765935,-73.963591
10784-103069,US,CO,40.749138,-73.983827
2785-89743,US,CO,40.760445,-73.987191
7501-9812,US,CO,40.763722,-73.985311
8130-93577,US,CO,40.746722,-73.981091
16576-168024,US,CO,40.751001,-73.987014
5938-38659,US,CO,36.179408,-115.242638
73437-24372,US,LS,36.189726,-115.258694
73363-25330,US,LS,36.160176,-115.245146
5433-1022,US,CO,36.195657,-115.258914
8613-93751,US,CO,36.152378,-115.242838
630-216077,US,CO,36.158843,-115.205364
8718-94032,US,CO,36.198717,-115.28287
75598-82362,US,LS,36.176298,-115.291892
17206-101163,US,LS,36.201645,-115.283743
19858-197871,US,LS,36.219103,-115.24921
23851-233553,US,LS,36.159915,-115.286158
5790-18899,US,CO,36.159478,-115.28769
5230-252465,US,CO,36.143688,-115.277193
5215-377,US,CO,36.144148,-115.20701
73655-96300,US,LS,36.219532,-115.277839
5561-926,US,CO,36.191759,-115.304934
2778-89120,US,CO,36.178226,-115.177257
47598-258966,US,LS,36.193326,-115.306107
74600-69902,US,LS,36.129578,-115.27528
63066-297187,US,CO,36.130315,-115.205862
27848-248891,US,CO,36.144062,-115.185854
661-335,US,CO,36.161721,-115.173199
73530-44388,US,LS,36.238547,-115.250393
3487-108624,US,LS,36.157891,-115.312109
6516-59999,US,CO,36.240137,-115.249466
9888-98133,US,CO,36.23941,-115.226303
73487-36419,US,LS,36.160861,-115.319548
5874-28810,US,CO,36.159541,-115.319452
5687-244784,US,CO,36.114085,-115.242427
75521-56219,US,LS,36.142262,-115.175362
73470-23349,US,LS,36.240117,-115.208901
26718-244704,US,CO,36.193763,-115.161171
9275-84180,US,CO,36.125953,-115.189503
6790-74255,US,CO,36.163744,-115.158117
73498-23348,US,LS,36.115927,-115.280191
75516-43679,US,LS,36.250051,-115.244611
25708-230564,US,CO,36.165625,-115.15576
2776-252268,US,CO,36.115048,-115.20214
27317-245631,US,LS,36.137985,-115.165368
63720-296886,US,LS,36.134719,-115.167392
75230-89160,US,LS,36.118025,-115.187872
75226-89161,US,LS,36.118207,-115.187212
75338-101550,US,LS,36.155636,-115.332249
7950-94617,US,CO,36.217973,-115.160141
13260-104556,US,CO,36.21868,-115.324625
75254-94411,US,LS,36.147274,-115.156046
10242-99859,US,CO,36.128594,-115.314566
75341-101549,US,LS,36.155939,-115.334062
64807-296885,US,LS,36.133613,-115.165275
49416-268905,US,CO,36.165911,-115.147519
2655-64679,US,CO,43.047391,-89.324098
64933-298813,US,CO,43.061944,-89.308226
64906-296219,US,CO,43.042569,-89.377118
2425-1736,US,CO,43.074002,-89.382823
22981-202467,US,LS,43.075666,-89.38659
62885-295664,US,LS,43.0687,-89.400354
2309-1816,US,CO,43.074801,-89.396936
62417-294468,US,CO,43.031221,-89.409571
76777-108248,US,LS,43.119173,-89.307697
16518-161964,US,CO,43.125614,-89.312713
2511-32399,US,CO,43.016264,-89.429125
8970-94826,US,CO,43.074946,-89.447565
15479-156755,US,LS,43.075234,-89.451279
18982-188244,US,LS,43.050639,-89.471711
76773-91864,US,LS,43.015381,-89.481493
19808-202245,US,CO,43.166381,-89.269591
70365-138021,US,LS,43.171044,-89.267522
2572-49019,US,CO,43.058831,-89.502348
9968-243990,US,CO,43.10344,-89.486619
76578-99100,US,LS,43.062265,-89.524842
2698-212844,US,CO,43.090507,-89.525606
76389-97002,US,LS,42.720776,-88.99835
53611-285674,US,CO,43.084756,-88.761591
8141-95769,US,CO,42.71803,-88.98058
13393-106644,US,CO,42.524899,-88.983327
18900-182984,US,CO,43.576041,-89.782234
10247-100353,US,CO,43.074349,-88.468846
10061-99362,US,CO,42.628409,-88.614736
2718-80221,US,CO,43.624765,-89.787446
76353-97000,US,LS,43.051058,-88.377006
9581-97207,US,CO,43.053798,-88.371135
56265-288983,US,LS,42.367342,-89.028094
9603-97233,US,CO,42.365153,-89.032253
6591-67660,US,CO,37.878959,-122.182452
5231-393,US,CO,37.88431,-122.191788
6435-261304,US,CO,37.858771,-122.12438
560-502,US,CO,37.891682,-122.12003
74208-24447,US,LS,37.892812,-122.119418
5780-264665,US,CO,37.825866,-122.209395
74806-23808,US,LS,37.836061,-122.128638
23461-230285,US,LS,37.849491,-122.252298
9453-96589,US,CO,37.895147,-122.104785
5406-945,US,CO,37.868869,-122.268201
17877-164526,US,LS,37.881521,-122.269968
514-175184,US,CO,37.833536,-122.249405
26801-135815,US,LS,37.834547,-122.250526
570-512,US,CO,37.891466,-122.279956
52326-281144,US,LS,37.869747,-122.283793
79744-125805,US,LS,37.801195,-122.215642
5281-120,US,CO,37.811189,-122.243417
62436-296181,US,CO,37.811174,-122.247253
11244-198424,US,CO,37.877794,-122.07292
47058-254704,US,CO,37.818965,-122.262361
5768-13280,US,CO,37.924883,-122.088126
48157-256932,US,CO,37.884301,-122.298131
3497-133464,US,LS,37.829323,-122.279898
8912-94639,US,CO,37.846619,-122.291674
615-340,US,CO,37.828924,-122.28238
5967-49739,US,CO,37.901321,-122.299702
21563-211784,US,CO,37.902127,-122.064981
76510-99355,US,LS,37.904574,-122.064362
51378-277966,US,CO,37.897132,-122.061628
5624-1943,US,CO,37.898087,-122.06009
5601-1928,US,CO,37.836616,-122.295069
15231-156025,US,LS,37.82892,-122.289904
76267-89722,US,LS,37.883533,-122.307753
17417-164525,US,LS,37.894715,-122.057602
581-224766,US,CO,37.895584,-122.057303
74422-24530,US,LS,37.898131,-122.056855
79512-102353,US,LS,37.934228,-122.072413
625-347,US,CO,37.804438,-122.27391
74783-73685,US,LS,37.958099,-122.093511
11453-105281,US,CO,37.787709,-122.251001
5245-295126,US,CO,37.959223,-122.093997
5937-45439,US,CO,37.927435,-122.061127
47057-256264,US,CO,37.796057,-122.276145
5751-12128,US,CO,37.774365,-122.230338
15167-152425,US,CO,37.926819,-122.054962
15123-153026,US,LS,37.923207,-122.316211
11161-103516,US,CO,37.768227,-122.232459
19859-196187,US,LS,37.789087,-122.279755
10252-96965,US,CO,37.943699,-122.056982
5559-1735,US,CO,37.948717,-122.059689
6566-237008,US,CO,39.59539,-104.85338
254-196664,US,CO,39.566389,-104.906929
5299-894,US,CO,39.562645,-104.876025
9128-82271,US,LS,39.567369,-104.920949
75009-86329,US,LS,39.558905,-104.907478
21242-210247,US,CO,39.637869,-104.828549
10262-99008,US,CO,39.554603,-104.883978
2204-146,US,CO,39.580316,-104.96188
26130-243204,US,LS,39.578504,-104.961283
5573-164244,US,CO,39.595318,-104.804334
73961-82268,US,LS,39.600226,-104.802907
76981-136642,US,LS,39.591379,-104.805072
74139-17655,US,LS,39.537585,-104.883345
76124-88404,US,LS,39.565233,-104.96562
27851-193845,US,CO,39.535316,-104.880241
76472-97585,US,LS,39.53498,-104.883955
6339-180484,US,CO,39.543938,-104.942181
17563-172724,US,CO,39.536711,-104.856139
6881-283350,US,CO,39.625209,-104.790089
79283-82266,US,LS,39.542469,-104.94462
29222-248914,US,CO,39.584111,-104.987857
58595-288586,US,LS,39.529175,-104.871426
7850-75462,US,CO,43.634206,-70.34525
27548-237375,US,LS,43.633214,-70.350888
21793-209105,US,CO,43.63461,-70.338208
7434-1270,US,CO,43.633152,-70.333801
16156-167725,US,LS,43.647243,-70.31157
21266-199788,US,CO,43.591985,-70.330354
48420-263170,US,CO,43.677028,-70.330533
7433-2484,US,CO,43.654172,-70.26274
11917-105248,US,CO,43.68404,-70.29151
58183-292334,US,CO,43.635255,-70.255619
7408-1269,US,CO,43.657548,-70.254594
19384-196605,US,CO,43.65634,-70.25209
2830-92922,US,CO,43.702836,-70.288496
11267-103523,US,CO,43.724471,-70.232926
7916-87700,US,CO,43.508877,-70.434748
48490-263567,US,CO,43.483311,-70.471378
76681-97524,US,LS,43.474469,-70.513594
75861-101586,US,LS,43.410543,-70.558286
75860-101587,US,LS,43.40996,-70.561163
7549-13807,US,CO,43.856526,-70.104324
9299-96183,US,CO,43.939886,-69.977712
8837-95312,US,CO,43.906208,-69.9157
76551-98098,US,LS,43.9447,-69.9642
9709-98003,US,CO,44.120665,-70.234306
62844-296537,US,LS,44.123681,-70.22709
76677-104732,US,LS,43.232909,-70.8818
48344-262810,US,CO,43.332369,-71.007794
9991-99148,US,CO,43.221388,-70.888269
7907-254346,US,CO,43.111289,-70.734214
10325-99909,US,CO,43.092318,-70.792327
7459-2912,US,CO,43.077086,-70.758064
13715-106254,US,CO,44.019317,-71.115906
3872-141546,US,LS,43.04871,-70.816345
29769-255232,US,CO,43.033855,-70.783329
70036-105897,US,LS,44.20751,-69.82761
11028-87826,US,CO,33.724425,-117.793097
23518-215007,US,CO,33.726358,-117.788688
21925-156786,US,LS,33.729038,-117.790178
47758-258884,US,LS,33.727249,-117.785849
515-459,US,CO,33.706357,-117.788147
5741-5526,US,CO,33.721853,-117.77099
6475-60801,US,CO,33.734319,-117.815138
29895-254545,US,LS,33.745236,-117.812828
53012-279507,US,LS,33.734939,-117.760699
51521-274729,US,LS,33.696341,-117.764359
76729-97571,US,LS,33.699999,-117.827352
6863-83065,US,CO,33.69623,-117.762616
20913-208486,US,LS,33.68551,-117.813219
17356-160395,US,CO,33.697633,-117.83472
3454-91640,US,CO,33.681474,-117.811756
49729-269324,US,LS,33.696597,-117.742617
11456-103990,US,CO,33.697316,-117.740788
5416-1261,US,CO,33.67151,-117.7894
53778-106080,US,LS,33.677165,-117.833078
10999-102287,US,CO,33.668436,-117.763474
73565-67160,US,LS,33.786961,-117.804195
55323-289176,US,CO,33.658767,-117.802113
51874-279484,US,CO,33.663622,-117.825967
8641-93571,US,CO,33.654343,-117.778449
52993-282326,US,LS,33.791754,-117.763491
50399-252849,US,LS,33.657449,-117.748349
11457-103997,US,CO,33.653126,-117.75041
9328-96241,US,CO,34.033622,-118.184217
51056-275764,US,CO,34.055688,-118.20455
17846-183124,US,CO,34.019123,-118.153608
22477-221164,US,CO,34.0247,-118.2202
56258-288764,US,LS,34.017899,-118.150704
13045-153025,US,LS,34.060608,-118.205674
60658-278971,US,LS,34.037036,-118.144735
6859-83043,US,CO,34.00306,-118.167174
5348-860,US,CO,34.039067,-118.143421
75476-103411,US,LS,34.068399,-118.169001
6897-81160,US,CO,34.005613,-118.152584
49385-266424,US,CO,33.988214,-118.185184
65550-298730,US,CO,34.055413,-118.233499
26328-243763,US,CO,34.025341,-118.239853
6557-65159,US,CO,34.047996,-118.23902
15062-155325,US,CO,34.056059,-118.235776
49421-266065,US,CO,34.014505,-118.13034
27702-248365,US,CO,34.049327,-118.242036
8780-94588,US,CO,33.988944,-118.213774
9973-98128,US,CO,34.050864,-118.242203
73688-128624,US,LS,34.031353,-118.122282
19883-190684,US,CO,34.058795,-118.240347
6794-41839,US,CO,34.080427,-118.152128
9230-154245,US,CO,34.056126,-118.246984
17989-179004,US,CO,34.045964,-118.251222
6608-65303,US,CO,34.039857,-118.253353
5788-17554,US,CO,33.986986,-118.22552
5289-886,US,CO,34.051652,-118.251546
47671-258708,US,LS,34.086317,-118.149934
9234-262184,US,CO,34.05019,-118.253646
11220-104633,US,CO,34.077117,-118.134113
55230-286642,US,CO,34.086461,-118.21944
11233-104456,US,CO,34.048767,-118.255048
5291-794,US,CO,34.051427,-118.255319
55102-286582,US,CO,34.04532,-118.257215
5284-718,US,CO,34.050606,-118.257392
24164-236345,US,CO,34.048187,-118.258288
6510-56259,US,CO,33.970592,-118.188383
17331-172467,US,CO,34.045488,-118.261393
6577-66220,US,CO,34.049185,-118.260499
10939-100965,US,CO,34.04152,-118.262318
76365-97162,US,LS,34.091385,-118.146989
16281-166729,US,LS,34.04901,-118.261176
6787-79160,US,CO,33.969163,-118.164243
6750-87601,US,CO,34.017453,-118.106213
48339-262504,US,CO,34.039146,-118.264436
10586-101074,US,CO,34.052078,-118.26327
49792-271151,US,CO,34.054212,-118.26304
13222-106449,US,CO,34.044652,-118.266074
54682-282272,US,LS,33.966372,-118.16611
21059-100884,US,CO,21.344729,-157.928763
62623-296180,US,LS,21.349069,-157.930721
75905-104553,US,LS,21.334893,-157.923722
76998-131727,US,LS,21.355827,-157.928669
75799-97047,US,LS,21.333546,-157.923959
75906-104555,US,LS,21.332297,-157.919689
21038-85521,US,CO,21.335902,-157.915688
75965-104554,US,LS,21.330466,-157.923312
75732-94253,US,LS,21.33153,-157.920407
75655-38199,US,LS,21.329921,-157.92008
72387-5806,US,LS,21.331206,-157.917435
28030-249265,US,LS,21.330316,-157.916899
78091-128244,US,LS,21.342225,-157.951475
21053-99755,US,CO,21.366391,-157.93055
21034-73360,US,CO,21.378335,-157.930255
17124-130906,US,LS,21.359944,-157.889683
21006-10033,US,CO,21.38366,-157.94492
21005-10034,US,CO,21.385403,-157.941666
21063-101700,US,CO,21.389071,-157.952729
21056-99930,US,CO,21.335678,-157.86817
21072-102215,US,CO,21.399317,-157.974164
21019-13626,US,CO,21.308213,-157.86222
21042-297998,US,CO,21.307597,-157.860606
28032-249464,US,CO,21.316372,-157.855331
17849-167687,US,CO,21.297849,-157.861622
21054-99654,US,CO,21.295667,-157.856275
18395-173858,US,LS,21.327131,-158.020088
18818-161204,US,CO,21.327478,-158.021357
21044-88761,US,CO,21.399519,-158.006852
15126-157725,US,LS,21.301799,-157.841915
26926-246085,US,CO,21.292382,-157.84536
21045-94675,US,CO,21.294486,-157.842136
50966-274964,US,CO,21.377399,-158.025902
54236-282104,US,LS,21.292382,-157.841973
21032-65366,US,CO,21.29052,-157.841801
27858-241647,US,LS,21.290098,-157.839793
56033-286824,US,LS,21.299788,-157.833161
75975-107367,US,LS,21.283665,-157.835991
70007-130424,US,LS,21.282151,-157.836535
21061-99913,US,CO,21.427005,-158.001658
21051-96335,US,CO,21.387547,-158.033855
15608-156787,US,LS,21.298552,-157.818935
21069-104119,US,CO,21.279523,-157.830143
21274-210427,US,CO,21.279221,-157.828583
21020-24347,US,CO,21.279934,-157.826953
21014-10074,US,CO,21.309942,-157.810347
47693-255945,US,CO,21.272969,-157.823131
47699-257825,US,CO,21.273925,-157.821678
79681-120524,US,LS,21.283732,-157.814435
21028-54600,US,CO,21.271662,-157.822705
73768-115891,US,LS,37.684891,-92.668325
76572-101597,US,LS,32.856207,-96.754797
74527-59159,US,LS,32.85186,-96.766809
6291-1072,US,CO,32.860574,-96.768314
3465-93156,US,CO,32.865979,-96.763485
72626-32319,US,LS,32.86571,-96.745122
23318-222609,US,CO,32.847635,-96.769764
74612-90301,US,LS,32.864256,-96.775034
6235-678,US,CO,32.836917,-96.754608
79451-101610,US,LS,32.838162,-96.770904
6367-27349,US,CO,32.837093,-96.776454
48691-243986,US,LS,32.844339,-96.7835
49312-267946,US,CO,32.877379,-96.734444
690-1366,US,CO,32.848359,-96.78714
27039-246469,US,CO,32.864684,-96.711322
6264-1196,US,CO,32.812496,-96.75395
676-1349,US,CO,32.823573,-96.78955
675-1350,US,CO,32.836024,-96.804876
22121-185008,US,CO,32.811969,-96.730374
20470-140411,US,LS,32.896212,-96.720635
6228-675,US,CO,32.832882,-96.702685
6229-812,US,CO,32.850602,-96.820223
50217-272131,US,LS,32.815319,-96.800815
15948-156824,US,LS,32.806466,-96.789133
14997-149948,US,LS,32.844345,-96.822332
6329-11981,US,CO,32.808345,-96.798083
47679-258845,US,LS,32.803446,-96.791849
6359-294728,US,CO,32.814154,-96.808709
53860-276613,US,CO,32.792369,-96.746896
10575-101278,US,CO,32.793877,-96.777258
13723-108403,US,CO,32.829969,-96.827187
22380-219884,US,CO,32.797897,-96.792399
6254-261344,US,CO,32.806933,-96.810586
6215-538,US,CO,32.800413,-96.801113
20138-185004,US,CO,32.814951,-96.826418
56554-254206,US,LS,32.789212,-96.789275
75531-87667,US,LS,32.794417,-96.803681
16933-169085,US,LS,32.813914,-96.829233
25744-242133,US,CO,32.791639,-96.804311
75320-100079,US,LS,38.697447,-77.14316
16038-164204,US,LS,38.705282,-77.143041
18744-167544,US,LS,38.72454,-77.150098
74332-64239,US,LS,38.724424,-77.121087
17388-286174,US,CO,38.739356,-77.211728
23464-229704,US,CO,38.753743,-77.082832
7866-74907,US,CO,38.714616,-77.262035
74859-99062,US,LS,38.775234,-77.05981
2829-91070,US,CO,38.659803,-77.016058
7814-69760,US,CO,38.752823,-77.265029
74358-82343,US,LS,38.7247,-76.9992
8773-82060,US,CO,38.653007,-77.286037
76387-97078,US,LS,38.654618,-77.288778
26975-246064,US,CO,38.650867,-77.295319
10706-101452,US,CO,38.643389,-77.29533
74175-34979,US,LS,38.778361,-77.275184
24494-238079,US,CO,38.784108,-77.016965
701-1108,US,CO,38.804748,-77.045569
17294-166427,US,CO,38.628378,-77.287796
7904-79182,US,CO,38.804092,-77.04012
7286-272480,US,CO,38.685326,-77.313678
14482-120047,US,CO,38.81118,-77.050408
21508-210084,US,CO,38.794626,-77.001227
10770-100758,US,CO,39.776404,-105.024715
74296-77462,US,LS,39.77606,-105.036935
50756-266405,US,CO,39.791277,-105.024866
11105-100844,US,CO,39.769199,-105.045796
22871-102491,US,LS,39.755586,-105.024273
17740-94024,US,LS,39.770299,-105.054177
6342-10647,US,CO,39.754915,-105.009108
10496-100761,US,CO,39.765476,-104.994549
24712-197869,US,LS,39.757338,-104.998693
22162-218186,US,CO,39.753208,-105.002913
65048-297026,US,LS,39.754815,-104.995957
8758-94827,US,CO,39.750301,-105.053615
27708-240564,US,LS,39.745265,-105.005904
